"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server21","-355","MSKB3534806","Update","NT AUTHORITY\SYSTEM"
"Server21","-355","MSKB4382952","Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB9584074","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB1214902","Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB2771040","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB5966093","Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB5770451","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-355","MSKB3400687","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-355","MSKB7447223","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-355","MSKB2381149","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-355","MSKB3984424","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-355","MSKB9125756","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-355","MSKB4818127","Update","NT AUTHORITY\SYSTEM"
"Server24","-355","MSKB9832651","Update","NT AUTHORITY\SYSTEM"
"Server24","-355","MSKB3285382","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-355","MSKB9938861","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB4293054","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB5586393","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB6299506","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB7777997","Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB9728942","Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB1858950","Update","NT AUTHORITY\SYSTEM"
"Server25","-355","MSKB8256057","Update","NT AUTHORITY\SYSTEM"
"Server26","-355","MSKB9246186","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-355","MSKB3957263","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-355","MSKB7925989","Update","NT AUTHORITY\SYSTEM"
"Server27","-355","MSKB1757605","Update","NT AUTHORITY\SYSTEM"
"Server27","-355","MSKB9796895","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-355","MSKB8867438","Update","NT AUTHORITY\SYSTEM"
"Server27","-355","MSKB1218396","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-355","MSKB3835366","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-355","MSKB8101325","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-355","MSKB2970893","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-355","MSKB7452389","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-355","MSKB5712969","Update","NT AUTHORITY\SYSTEM"
"Server29","-355","MSKB3696463","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-355","MSKB2591546","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-355","MSKB5085515","Update","NT AUTHORITY\SYSTEM"
"Server30","-355","MSKB1471053","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-355","MSKB1885244","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-355","MSKB6766205","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-355","MSKB3977159","Update","NT AUTHORITY\SYSTEM"
"Server31","-355","MSKB2611564","Update","NT AUTHORITY\SYSTEM"
"Server31","-355","MSKB1496228","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-355","MSKB9821837","Update","NT AUTHORITY\SYSTEM"
"Server32","-355","MSKB2689316","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-355","MSKB4557298","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-355","MSKB7282685","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-355","MSKB5750194","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-355","MSKB2759227","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-355","MSKB1576546","Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB7723289","Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB7523067","Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB1236887","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB9493748","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB6460474","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB4063114","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-355","MSKB2038607","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB3981965","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB7879041","Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB6570846","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB7260195","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB4556589","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-355","MSKB8054354","Update","NT AUTHORITY\SYSTEM"
"Server37","-355","MSKB3732639","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-355","MSKB9176234","Update","NT AUTHORITY\SYSTEM"
"Server38","-355","MSKB9265523","Update","NT AUTHORITY\SYSTEM"
"Server38","-355","MSKB5203063","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB2214190","Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB3490163","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB3237186","Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB8392851","Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB8156975","Update","NT AUTHORITY\SYSTEM"
"Server40","-355","MSKB9568773","Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB9606086","Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB9937681","Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB5924707","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB5356603","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB2124924","Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB1847808","Update","NT AUTHORITY\SYSTEM"
"Server42","-355","MSKB4882303","Update","NT AUTHORITY\SYSTEM"
"Server43","-355","MSKB7869611","Update","NT AUTHORITY\SYSTEM"
"Server43","-355","MSKB4122225","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-355","MSKB7159379","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-355","MSKB7811600","Update","NT AUTHORITY\SYSTEM"
"Server44","-355","MSKB9736027","Update","NT AUTHORITY\SYSTEM"
"Server44","-355","MSKB2175586","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB2464555","Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB7482603","Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB3483139","Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB1047908","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB7062791","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-355","MSKB3806035","Update","NT AUTHORITY\SYSTEM"
"Server46","-355","MSKB7920526","Update","NT AUTHORITY\SYSTEM"
"Server46","-355","MSKB8134608","Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB4776930","Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB1068757","Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB4209519","Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB6874437","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB3925440","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB4619512","Update","NT AUTHORITY\SYSTEM"
"Server47","-355","MSKB4105475","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-355","MSKB6976759","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-355","MSKB3060940","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-355","MSKB5891295","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-355","MSKB3723738","Update","NT AUTHORITY\SYSTEM"
"Server50","-355","MSKB3514340","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-355","MSKB1486043","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-355","MSKB2946099","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-355","MSKB9076580","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-355","MSKB4486427","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-355","MSKB6225046","Update","NT AUTHORITY\SYSTEM"
"Server52","-355","MSKB5933444","Update","NT AUTHORITY\SYSTEM"
"Server52","-355","MSKB6672413","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB6693410","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB8888487","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB3392412","Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB1146084","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB3508352","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB9564393","Update","NT AUTHORITY\SYSTEM"
"Server53","-355","MSKB7820192","Update","NT AUTHORITY\SYSTEM"
"Server54","-355","MSKB9866457","Update","NT AUTHORITY\SYSTEM"
"Server54","-355","MSKB1975492","Update","NT AUTHORITY\SYSTEM"
"Server54","-355","MSKB5921329","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-355","MSKB2055635","Update","NT AUTHORITY\SYSTEM"
"Server55","-355","MSKB6873577","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-355","MSKB5917615","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-355","MSKB7614881","Update","NT AUTHORITY\SYSTEM"
"Server56","-355","MSKB5304735","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-355","MSKB3669432","Update","NT AUTHORITY\SYSTEM"
"Server57","-355","MSKB4432268","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-355","MSKB7667673","Update","NT AUTHORITY\SYSTEM"
"Server57","-355","MSKB6180888","Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB6006280","Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB1191586","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB8593484","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB4065404","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB7040641","Update","NT AUTHORITY\SYSTEM"
"Server58","-355","MSKB3404272","Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB5111918","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB4774699","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB3494729","Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB4696830","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB4834868","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-355","MSKB7924715","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-355","MSKB8545489","Update","NT AUTHORITY\SYSTEM"
"Server62","-355","MSKB1441134","Update","NT AUTHORITY\SYSTEM"
"Server62","-355","MSKB9670149","Update","NT AUTHORITY\SYSTEM"
"Server62","-355","MSKB3549946","Update","NT AUTHORITY\SYSTEM"
"Server64","-355","MSKB4434979","Update","NT AUTHORITY\SYSTEM"
"Server64","-355","MSKB9617963","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-355","MSKB5510498","Security Update","NT AUTHORITY\SYSTEM"
"Server64","-355","MSKB1345420","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-355","MSKB3453925","Update","NT AUTHORITY\SYSTEM"
"Server68","-355","MSKB1687094","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-355","MSKB1428136","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-355","MSKB1183259","Update","NT AUTHORITY\SYSTEM"
"Server69","-355","MSKB6266632","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-355","MSKB1624533","Update","NT AUTHORITY\SYSTEM"
"Server70","-355","MSKB7997517","Update","NT AUTHORITY\SYSTEM"
"Server72","-355","MSKB9748517","Update","NT AUTHORITY\SYSTEM"
"Server72","-355","MSKB2100783","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-355","MSKB5280365","Update","NT AUTHORITY\SYSTEM"
"Server72","-355","MSKB9879200","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-355","MSKB9997129","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-355","MSKB8748617","Update","NT AUTHORITY\SYSTEM"
"Server73","-355","MSKB1458276","Update","NT AUTHORITY\SYSTEM"
"Server73","-355","MSKB8845779","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-355","MSKB8421318","Update","NT AUTHORITY\SYSTEM"
"Server73","-355","MSKB5641084","Update","NT AUTHORITY\SYSTEM"
"Server74","-355","MSKB6673948","Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB1969060","Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB8200936","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB6046872","Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB6268488","Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB1388814","Update","NT AUTHORITY\SYSTEM"
"Server75","-355","MSKB2642736","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB8701147","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB6141515","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB7106795","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB1865384","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB4758062","Update","NT AUTHORITY\SYSTEM"
"Server77","-355","MSKB5957215","Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB8963868","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB8294027","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB8068463","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB8704187","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB4278667","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB8127012","Update","NT AUTHORITY\SYSTEM"
"Server78","-355","MSKB4900082","Update","NT AUTHORITY\SYSTEM"
"Server81","-355","MSKB2157804","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-355","MSKB5288042","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-355","MSKB1367468","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-355","MSKB8554517","Update","NT AUTHORITY\SYSTEM"
"Server82","-355","MSKB2301745","Update","NT AUTHORITY\SYSTEM"
"Server82","-355","MSKB9985993","Update","NT AUTHORITY\SYSTEM"
"Server82","-355","MSKB8646093","Update","NT AUTHORITY\SYSTEM"
"Server84","-355","MSKB2794929","Update","NT AUTHORITY\SYSTEM"
"Server84","-355","MSKB5294477","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB6067719","Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB5030822","Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB8002596","Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB7024572","Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB1099530","Update","NT AUTHORITY\SYSTEM"
"Server85","-355","MSKB3705445","Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB9082676","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB7098033","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB3415350","Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB8123842","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB9032387","Update","NT AUTHORITY\SYSTEM"
"Server86","-355","MSKB3309622","Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB5362022","Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB5908718","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB2307704","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB3628152","Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB1383750","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB7608438","Update","NT AUTHORITY\SYSTEM"
"Server88","-355","MSKB5430029","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB6419622","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB2790575","Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB8513817","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB7261398","Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB1704528","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB7576192","Update","NT AUTHORITY\SYSTEM"
"Server89","-355","MSKB7132322","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-355","MSKB2563520","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-355","MSKB3336940","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-355","MSKB8640215","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-355","MSKB7721728","Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB8203858","Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB6778812","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB5871316","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB1159425","Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB2125131","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB7267414","Update","NT AUTHORITY\SYSTEM"
"Server93","-355","MSKB5986337","Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB2171880","Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB1605168","Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB4267660","Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB3002032","Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB2341375","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-355","MSKB5037408","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-355","MSKB1765934","Update","NT AUTHORITY\SYSTEM"
"Server96","-355","MSKB9989378","Update","NT AUTHORITY\SYSTEM"
"Server96","-355","MSKB8971291","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-355","MSKB2709103","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-355","MSKB5932224","Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB3856057","Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB1723092","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB4700583","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB9218033","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB7945900","Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB9608286","Update","NT AUTHORITY\SYSTEM"
"Server97","-355","MSKB5773059","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB1819459","Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB4086590","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB8128448","Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB1295477","Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB1797299","Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB9107605","Update","NT AUTHORITY\SYSTEM"
"Server98","-355","MSKB4054214","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-355","MSKB2763061","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-355","MSKB3456529","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-355","MSKB8595569","Update","NT AUTHORITY\SYSTEM"
"Server99","-355","MSKB1468127","Update","NT AUTHORITY\SYSTEM"
"Server99","-355","MSKB4568146","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-348","MSKB9518906","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-348","MSKB7398806","Update","NT AUTHORITY\SYSTEM"
"Server0","-348","MSKB2478162","Update","NT AUTHORITY\SYSTEM"
"Server0","-348","MSKB1957169","Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB3260820","Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB8515538","Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB7581162","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB4020855","Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB2161808","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB2841189","Update","NT AUTHORITY\SYSTEM"
"Server4","-348","MSKB2087151","Update","NT AUTHORITY\SYSTEM"
"Server6","-348","MSKB1236778","Update","NT AUTHORITY\SYSTEM"
"Server6","-348","MSKB9155433","Update","NT AUTHORITY\SYSTEM"
"Server8","-348","MSKB2340520","Update","NT AUTHORITY\SYSTEM"
"Server8","-348","MSKB5717223","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-348","MSKB6119758","Update","NT AUTHORITY\SYSTEM"
"Server10","-348","MSKB2302309","Update","NT AUTHORITY\SYSTEM"
"Server12","-348","MSKB7318049","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-348","MSKB5694507","Update","NT AUTHORITY\SYSTEM"
"Server12","-348","MSKB8695283","Update","NT AUTHORITY\SYSTEM"
"Server14","-348","MSKB5506334","Update","NT AUTHORITY\SYSTEM"
"Server14","-348","MSKB3048273","Update","NT AUTHORITY\SYSTEM"
"Server14","-348","MSKB1070890","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-348","MSKB9837259","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-348","MSKB9576212","Update","NT AUTHORITY\SYSTEM"
"Server15","-348","MSKB1908306","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB4584302","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB6713229","Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB1565021","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB3862338","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB3638092","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-348","MSKB6658844","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-348","MSKB4463259","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-348","MSKB4410956","Update","NT AUTHORITY\SYSTEM"
"Server21","-348","MSKB8228675","Security Update","NT AUTHORITY\SYSTEM"
