"Source","InstalledOn","Description","InstalledBy"
"Server97","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server1","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server1","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server1","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server1","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server2","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server2","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server2","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server2","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server2","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server3","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server17","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server17","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server19","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server23","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server23","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server29","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server31","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server36","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server37","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server37","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server47","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server53","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server53","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server53","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server59","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server64","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server67","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server70","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server71","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server71","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server73","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server73","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server79","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server83","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","1/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","1/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","1/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
