"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server10","-357","MSKB8076454","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-357","MSKB1849382","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-357","MSKB9877131","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-357","MSKB4390022","Update","NT AUTHORITY\SYSTEM"
"Server14","-357","MSKB5056199","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-357","MSKB4647286","Update","NT AUTHORITY\SYSTEM"
"Server14","-357","MSKB1628166","Update","NT AUTHORITY\SYSTEM"
"Server14","-357","MSKB2062435","Update","NT AUTHORITY\SYSTEM"
"Server15","-357","MSKB4660156","Update","NT AUTHORITY\SYSTEM"
"Server16","-357","MSKB6555223","Update","NT AUTHORITY\SYSTEM"
"Server17","-357","MSKB5584118","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-357","MSKB5670175","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-357","MSKB1008172","Update","NT AUTHORITY\SYSTEM"
"Server18","-357","MSKB7948846","Update","NT AUTHORITY\SYSTEM"
"Server18","-357","MSKB9601978","Update","NT AUTHORITY\SYSTEM"
"Server18","-357","MSKB6423522","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB9959048","Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB3131865","Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB9502647","Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB9643905","Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB6430949","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB6993692","Update","NT AUTHORITY\SYSTEM"
"Server19","-357","MSKB6568507","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-357","MSKB1553078","Update","NT AUTHORITY\SYSTEM"
"Server20","-357","MSKB7049745","Update","NT AUTHORITY\SYSTEM"
"Server20","-357","MSKB8291521","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-357","MSKB8787772","Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB2996233","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB3302678","Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB2685346","Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB7178312","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB7447223","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-357","MSKB2381149","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-357","MSKB7392793","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-357","MSKB6426802","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-357","MSKB5428266","Update","NT AUTHORITY\SYSTEM"
"Server23","-357","MSKB9069952","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-357","MSKB5573555","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-357","MSKB9938861","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-357","MSKB6573823","Update","NT AUTHORITY\SYSTEM"
"Server25","-357","MSKB5586393","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-357","MSKB7834218","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-357","MSKB7654071","Update","NT AUTHORITY\SYSTEM"
"Server26","-357","MSKB9991822","Update","NT AUTHORITY\SYSTEM"
"Server26","-357","MSKB9875019","Update","NT AUTHORITY\SYSTEM"
"Server26","-357","MSKB5283249","Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB9723222","Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB4393713","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB1631036","Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB5240846","Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB2530814","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB2873896","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-357","MSKB9391613","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-357","MSKB6507272","Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB6315715","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB6317768","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB1176213","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB6401724","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB2620925","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-357","MSKB3696463","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB8008519","Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB8001484","Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB1471053","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB1885244","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB6766205","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-357","MSKB3977159","Update","NT AUTHORITY\SYSTEM"
"Server32","-357","MSKB2367153","Update","NT AUTHORITY\SYSTEM"
"Server32","-357","MSKB3661739","Update","NT AUTHORITY\SYSTEM"
"Server32","-357","MSKB1050428","Update","NT AUTHORITY\SYSTEM"
"Server32","-357","MSKB4497157","Update","NT AUTHORITY\SYSTEM"
"Server34","-357","MSKB5977584","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-357","MSKB6899514","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-357","MSKB1310354","Update","NT AUTHORITY\SYSTEM"
"Server35","-357","MSKB9964864","Update","NT AUTHORITY\SYSTEM"
"Server35","-357","MSKB1892023","Update","NT AUTHORITY\SYSTEM"
"Server36","-357","MSKB2573327","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-357","MSKB3986399","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-357","MSKB2998733","Update","NT AUTHORITY\SYSTEM"
"Server37","-357","MSKB1836353","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-357","MSKB3326718","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-357","MSKB6042806","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-357","MSKB6524832","Update","NT AUTHORITY\SYSTEM"
"Server38","-357","MSKB7763337","Update","NT AUTHORITY\SYSTEM"
"Server40","-357","MSKB3467705","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-357","MSKB2420369","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-357","MSKB7923027","Update","NT AUTHORITY\SYSTEM"
"Server42","-357","MSKB1963153","Update","NT AUTHORITY\SYSTEM"
"Server42","-357","MSKB3732639","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB4120654","Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB9265523","Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB5203063","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB9160483","Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB2214190","Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB3490163","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-357","MSKB3237186","Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB7260555","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB1217273","Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB2249367","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB6482675","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB9606086","Update","NT AUTHORITY\SYSTEM"
"Server46","-357","MSKB9937681","Update","NT AUTHORITY\SYSTEM"
"Server47","-357","MSKB2698028","Update","NT AUTHORITY\SYSTEM"
"Server47","-357","MSKB2124924","Update","NT AUTHORITY\SYSTEM"
"Server47","-357","MSKB1847808","Update","NT AUTHORITY\SYSTEM"
"Server47","-357","MSKB4882303","Update","NT AUTHORITY\SYSTEM"
"Server47","-357","MSKB2206914","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB9190294","Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB5384864","Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB9555254","Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB5650806","Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB6283746","Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB2319910","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-357","MSKB7832613","Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB4664616","Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB5151424","Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB6063547","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB6273295","Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB8230243","Update","NT AUTHORITY\SYSTEM"
"Server50","-357","MSKB3240756","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB8134608","Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB6630346","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB4776930","Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB1068757","Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB4209519","Update","NT AUTHORITY\SYSTEM"
"Server51","-357","MSKB6874437","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB1439769","Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB5063267","Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB9383670","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB3531428","Security Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB3155265","Update","NT AUTHORITY\SYSTEM"
"Server52","-357","MSKB4193035","Update","NT AUTHORITY\SYSTEM"
"Server53","-357","MSKB3723738","Update","NT AUTHORITY\SYSTEM"
"Server53","-357","MSKB3514340","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-357","MSKB6994997","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB8850360","Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB9076580","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB4486427","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB6225046","Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB1973991","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-357","MSKB5933444","Update","NT AUTHORITY\SYSTEM"
"Server55","-357","MSKB5452433","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-357","MSKB8832056","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-357","MSKB1888774","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-357","MSKB1759187","Update","NT AUTHORITY\SYSTEM"
"Server56","-357","MSKB9231387","Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB3290742","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB7820192","Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB5494368","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB9866457","Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB1975492","Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB5921329","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-357","MSKB2055635","Update","NT AUTHORITY\SYSTEM"
"Server58","-357","MSKB4291817","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-357","MSKB7902252","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-357","MSKB8333551","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-357","MSKB1859640","Update","NT AUTHORITY\SYSTEM"
"Server59","-357","MSKB8140187","Update","NT AUTHORITY\SYSTEM"
"Server59","-357","MSKB5486832","Update","NT AUTHORITY\SYSTEM"
"Server59","-357","MSKB9669717","Update","NT AUTHORITY\SYSTEM"
"Server59","-357","MSKB7667673","Update","NT AUTHORITY\SYSTEM"
"Server60","-357","MSKB3746341","Update","NT AUTHORITY\SYSTEM"
"Server60","-357","MSKB7561493","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-357","MSKB9024190","Update","NT AUTHORITY\SYSTEM"
"Server60","-357","MSKB6150405","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-357","MSKB5340563","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-357","MSKB2036286","Update","NT AUTHORITY\SYSTEM"
"Server62","-357","MSKB7855733","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-357","MSKB3830577","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-357","MSKB8621415","Update","NT AUTHORITY\SYSTEM"
"Server64","-357","MSKB2939987","Update","NT AUTHORITY\SYSTEM"
"Server64","-357","MSKB9148707","Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB8031583","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB5734971","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB9817735","Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB6248763","Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB5399873","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-357","MSKB4024622","Update","NT AUTHORITY\SYSTEM"
"Server68","-357","MSKB6082109","Update","NT AUTHORITY\SYSTEM"
"Server68","-357","MSKB6715590","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-357","MSKB2831025","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-357","MSKB2686978","Update","NT AUTHORITY\SYSTEM"
"Server68","-357","MSKB9965612","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-357","MSKB3453925","Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB1986323","Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB5876431","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB1428136","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB1183259","Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB6266632","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-357","MSKB5365608","Update","NT AUTHORITY\SYSTEM"
"Server71","-357","MSKB8013248","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-357","MSKB6422931","Update","NT AUTHORITY\SYSTEM"
"Server71","-357","MSKB8687760","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-357","MSKB1628319","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-357","MSKB2100783","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-357","MSKB1981379","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-357","MSKB7796151","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-357","MSKB4267337","Update","NT AUTHORITY\SYSTEM"
"Server73","-357","MSKB3401198","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-357","MSKB1458276","Update","NT AUTHORITY\SYSTEM"
"Server73","-357","MSKB8845779","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB4716966","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB4897487","Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB1758785","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB4920744","Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB8120923","Update","NT AUTHORITY\SYSTEM"
"Server75","-357","MSKB6263096","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-357","MSKB5613214","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-357","MSKB5127779","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-357","MSKB1388814","Update","NT AUTHORITY\SYSTEM"
"Server78","-357","MSKB4915814","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-357","MSKB8592342","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-357","MSKB7941063","Update","NT AUTHORITY\SYSTEM"
"Server78","-357","MSKB1102091","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-357","MSKB7794488","Update","NT AUTHORITY\SYSTEM"
"Server79","-357","MSKB5375036","Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB7334085","Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB7543008","Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB2450132","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB8323559","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB5529958","Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB8127012","Update","NT AUTHORITY\SYSTEM"
"Server80","-357","MSKB4900082","Update","NT AUTHORITY\SYSTEM"
"Server83","-357","MSKB4143325","Update","NT AUTHORITY\SYSTEM"
"Server83","-357","MSKB5288042","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-357","MSKB1123538","Update","NT AUTHORITY\SYSTEM"
"Server84","-357","MSKB8554517","Update","NT AUTHORITY\SYSTEM"
"Server84","-357","MSKB2301745","Update","NT AUTHORITY\SYSTEM"
"Server84","-357","MSKB9985993","Update","NT AUTHORITY\SYSTEM"
"Server84","-357","MSKB8646093","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB2519480","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB8657964","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB5396783","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB4527747","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB5030822","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB8002596","Update","NT AUTHORITY\SYSTEM"
"Server86","-357","MSKB7024572","Update","NT AUTHORITY\SYSTEM"
"Server87","-357","MSKB5830465","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-357","MSKB3811257","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-357","MSKB7400266","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-357","MSKB9336155","Update","NT AUTHORITY\SYSTEM"
"Server90","-357","MSKB3631931","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-357","MSKB7642258","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-357","MSKB2025691","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-357","MSKB3309622","Update","NT AUTHORITY\SYSTEM"
"Server92","-357","MSKB9750713","Update","NT AUTHORITY\SYSTEM"
"Server92","-357","MSKB8769656","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-357","MSKB4065676","Update","NT AUTHORITY\SYSTEM"
"Server92","-357","MSKB3628152","Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB9756357","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB9111025","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB5553735","Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB8875674","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB7011047","Update","NT AUTHORITY\SYSTEM"
"Server93","-357","MSKB2557805","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-357","MSKB1185458","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-357","MSKB1704528","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-357","MSKB7576192","Update","NT AUTHORITY\SYSTEM"
"Server94","-357","MSKB7132322","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-357","MSKB9131822","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-357","MSKB6622598","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-357","MSKB7709073","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB3152425","Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB4228838","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB5205118","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB6778812","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB5871316","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-357","MSKB1159425","Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB5693712","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB3251347","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB2051179","Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB1530574","Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB2718392","Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB1828959","Update","NT AUTHORITY\SYSTEM"
"Server99","-357","MSKB1723912","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB4454020","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB5037408","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB1126035","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB4519607","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB4734634","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB7157418","Update","NT AUTHORITY\SYSTEM"
"Server0","-350","MSKB9374617","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-350","MSKB7227601","Update","NT AUTHORITY\SYSTEM"
"Server1","-350","MSKB4225696","Update","NT AUTHORITY\SYSTEM"
"Server1","-350","MSKB7749892","Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB7945900","Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB9608286","Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB5773059","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB3586720","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB1819459","Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB4086590","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-350","MSKB8128448","Update","NT AUTHORITY\SYSTEM"
"Server6","-350","MSKB2567442","Update","NT AUTHORITY\SYSTEM"
"Server9","-350","MSKB6274265","Update","NT AUTHORITY\SYSTEM"
"Server9","-350","MSKB3627413","Update","NT AUTHORITY\SYSTEM"
"Server10","-350","MSKB3456529","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-350","MSKB8595569","Update","NT AUTHORITY\SYSTEM"
"Server10","-350","MSKB1468127","Update","NT AUTHORITY\SYSTEM"
"Server10","-350","MSKB4568146","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-350","MSKB9518906","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-350","MSKB7398806","Update","NT AUTHORITY\SYSTEM"
"Server12","-350","MSKB2478162","Update","NT AUTHORITY\SYSTEM"
"Server12","-350","MSKB1957169","Update","NT AUTHORITY\SYSTEM"
"Server14","-350","MSKB2504083","Update","NT AUTHORITY\SYSTEM"
